Date,Region_code,Org_code,Contract_code,Ambulance final dispositions,Recommend to A&E,N of calls
2021/2/28,Y59,R1F,111AA6,27,38,234
2021/2/28,Y61,Y00415,111AB2,61,62,1184
2021/2/28,Y61,Y00415,111AC5,71,58,1019
2021/2/28,Y60,NNJ,111AC6,95,71,712
2021/2/28,Y61,NNJ,111AC7,25,18,271
2021/2/28,Y60,NNJ,111AC8,129,43,1105
2021/2/28,Y56,NKB,111AD5,153,196,1214
2021/2/28,Y56,RRU,111AD7,94,240,1495
2021/2/28,Y63,RX8,111AD9,610,778,5482
2021/2/28,Y58,NTP,111AE7,145,145,858
2021/2/28,Y58,NLO,111AF1,52,58,682
2021/2/28,Y60,NLO,111AF4,108,112,1082
2021/2/28,Y62,RX7,111AF8,759,695,6701
2021/2/28,Y56,NLO,111AG5,102,119,1123
2021/2/28,Y61,Y00415,111AG7,44,26,695
2021/2/28,Y61,NVE,111AG8,172,97,1142
2021/2/28,Y59,RYE,111AG9,217,163,2309
2021/2/28,Y58,NLO,111AH1,97,82,933
2021/2/28,Y58,NTP,111AH2,84,71,501
2021/2/28,Y61,NVE,111AH4,127,113,1238
2021/2/28,Y56,RRU,111AH5,124,226,1834
2021/2/28,Y61,NTP,111AH7,145,133,1007
2021/2/28,Y58,NQW,111AH8,51,42,572
2021/2/28,Y59,RYE,111AH9,193,133,2382
2021/2/28,Y59,NTP,111AI2,85,123,746
2021/2/28,Y61,Y00415,111AI3,10,12,295
2021/2/28,Y58,RDY,111AI4,85,100,751
2021/2/28,Y58,NQW,111AI6,136,105,1338
2021/2/28,Y60,RYA,111AI8,556,426,4647
2021/2/28,Y59,RYD,111AI9,415,426,3650
2021/2/28,Y56,RRU,111AJ1,139,204,1601
2021/3/1,Y63,RX6,111AA1,240,194,3013
2021/3/1,Y60,NNJ,111AA2,91,26,704
2021/3/1,Y60,NNJ,111AA4,113,22,1068
2021/3/1,Y60,NNJ,111AA5,122,49,1202
2021/3/1,Y59,R1F,111AA6,36,35,257
2021/3/1,Y61,Y00415,111AB2,63,48,928
2021/3/1,Y61,Y00415,111AC5,57,56,842
2021/3/1,Y60,NNJ,111AC6,84,37,712
2021/3/1,Y61,NNJ,111AC7,32,19,287
2021/3/1,Y60,NNJ,111AC8,146,38,1129
2021/3/1,Y56,NKB,111AD5,110,183,1275
2021/3/1,Y56,RRU,111AD7,129,233,1856
2021/3/1,Y63,RX8,111AD9,492,658,4890
2021/3/1,Y58,NTP,111AE7,104,87,693
2021/3/1,Y58,NLO,111AF1,37,65,487
2021/3/1,Y60,NLO,111AF4,116,97,895
2021/3/1,Y62,RX7,111AF8,668,688,6100
2021/3/1,Y56,NLO,111AG5,103,91,993
2021/3/1,Y61,Y00415,111AG7,55,40,810
2021/3/1,Y61,NVE,111AG8,96,51,781
2021/3/1,Y59,RYE,111AG9,220,119,2036
2021/3/1,Y58,NLO,111AH1,68,83,861
2021/3/1,Y58,NTP,111AH2,64,37,379
2021/3/1,Y61,NVE,111AH4,121,114,1012
2021/3/1,Y56,RRU,111AH5,114,220,2073
2021/3/1,Y61,NTP,111AH7,128,86,822
2021/3/1,Y58,NQW,111AH8,46,16,396
2021/3/1,Y59,RYE,111AH9,155,106,2208
2021/3/1,Y59,NTP,111AI2,87,96,674
2021/3/1,Y61,Y00415,111AI3,15,19,212
2021/3/1,Y58,RDY,111AI4,76,66,636
2021/3/1,Y58,NQW,111AI6,110,78,919
2021/3/1,Y60,RYA,111AI8,563,428,4339
2021/3/1,Y59,RYD,111AI9,321,409,2999
2021/3/1,Y56,RRU,111AJ1,135,200,1783
2021/3/2,Y63,RX6,111AA1,281,231,2776
2021/3/2,Y60,NNJ,111AA2,78,44,646
2021/3/2,Y60,NNJ,111AA4,123,21,934
2021/3/2,Y60,NNJ,111AA5,133,49,1027
2021/3/2,Y59,R1F,111AA6,31,31,229
2021/3/2,Y61,Y00415,111AB2,57,57,829
2021/3/2,Y61,Y00415,111AC5,66,59,811
2021/3/2,Y60,NNJ,111AC6,85,79,594
2021/3/2,Y61,NNJ,111AC7,23,22,277
2021/3/2,Y60,NNJ,111AC8,113,46,938
2021/3/2,Y56,NKB,111AD5,108,172,1013
2021/3/2,Y56,RRU,111AD7,98,216,1491
2021/3/2,Y63,RX8,111AD9,504,590,4220
2021/3/2,Y58,NTP,111AE7,92,96,624
2021/3/2,Y58,NLO,111AF1,29,47,342
2021/3/2,Y60,NLO,111AF4,76,68,669
2021/3/2,Y62,RX7,111AF8,566,566,5290
2021/3/2,Y56,NLO,111AG5,76,86,895
2021/3/2,Y61,Y00415,111AG7,40,29,704
2021/3/2,Y61,NVE,111AG8,105,64,711
2021/3/2,Y59,RYE,111AG9,180,109,1789
2021/3/2,Y58,NLO,111AH1,70,52,593
2021/3/2,Y58,NTP,111AH2,61,50,372
2021/3/2,Y61,NVE,111AH4,119,118,1123
2021/3/2,Y56,RRU,111AH5,112,182,1851
2021/3/2,Y61,NTP,111AH7,114,90,702
2021/3/2,Y58,NQW,111AH8,30,24,372
2021/3/2,Y59,RYE,111AH9,152,91,1587
2021/3/2,Y59,NTP,111AI2,67,67,485
2021/3/2,Y61,Y00415,111AI3,11,21,193
2021/3/2,Y58,RDY,111AI4,79,52,549
2021/3/2,Y58,NQW,111AI6,80,67,765
2021/3/2,Y60,RYA,111AI8,467,384,4076
2021/3/2,Y59,RYD,111AI9,342,404,2706
2021/3/2,Y56,RRU,111AJ1,145,198,1699
2021/3/3,Y63,RX6,111AA1,270,200,2441
2021/3/3,Y60,NNJ,111AA2,74,32,570
2021/3/3,Y60,NNJ,111AA4,112,18,874
2021/3/3,Y60,NNJ,111AA5,119,74,911
2021/3/3,Y59,R1F,111AA6,28,45,260
2021/3/3,Y61,Y00415,111AB2,67,44,861
2021/3/3,Y61,Y00415,111AC5,66,56,834
2021/3/3,Y60,NNJ,111AC6,89,62,543
2021/3/3,Y61,NNJ,111AC7,32,33,240
2021/3/3,Y60,NNJ,111AC8,131,41,894
2021/3/3,Y56,NKB,111AD5,133,138,994
2021/3/3,Y56,RRU,111AD7,102,215,1493
2021/3/3,Y63,RX8,111AD9,482,542,4239
2021/3/3,Y58,NTP,111AE7,114,82,644
2021/3/3,Y58,NLO,111AF1,30,54,376
2021/3/3,Y60,NLO,111AF4,92,92,763
2021/3/3,Y62,RX7,111AF8,564,540,5187
2021/3/3,Y56,NLO,111AG5,96,90,915
2021/3/3,Y61,Y00415,111AG7,49,28,719
2021/3/3,Y61,NVE,111AG8,111,75,703
2021/3/3,Y59,RYE,111AG9,210,131,1559
2021/3/3,Y58,NLO,111AH1,77,69,698
2021/3/3,Y58,NTP,111AH2,56,52,348
2021/3/3,Y61,NVE,111AH4,127,124,965
2021/3/3,Y56,RRU,111AH5,120,180,1829
2021/3/3,Y61,NTP,111AH7,132,87,736
2021/3/3,Y58,NQW,111AH8,37,32,375
2021/3/3,Y59,RYE,111AH9,160,82,1577
2021/3/3,Y59,NTP,111AI2,66,65,541
2021/3/3,Y61,Y00415,111AI3,8,14,196
2021/3/3,Y58,RDY,111AI4,64,66,619
2021/3/3,Y58,NQW,111AI6,108,70,824
2021/3/3,Y60,RYA,111AI8,473,417,3936
2021/3/3,Y59,RYD,111AI9,306,378,2684
2021/3/3,Y56,RRU,111AJ1,102,159,1591
2021/3/4,Y63,RX6,111AA1,310,202,2464
2021/3/4,Y60,NNJ,111AA2,76,22,556
2021/3/4,Y60,NNJ,111AA4,98,23,862
2021/3/4,Y60,NNJ,111AA5,122,51,962
2021/3/4,Y59,R1F,111AA6,38,37,267
2021/3/4,Y61,Y00415,111AB2,63,54,855
2021/3/4,Y61,Y00415,111AC5,76,51,792
2021/3/4,Y60,NNJ,111AC6,80,68,504
2021/3/4,Y61,NNJ,111AC7,18,11,232
2021/3/4,Y60,NNJ,111AC8,98,43,861
2021/3/4,Y56,NKB,111AD5,123,155,1045
2021/3/4,Y56,RRU,111AD7,102,166,1503
2021/3/4,Y63,RX8,111AD9,488,555,4062
2021/3/4,Y58,NTP,111AE7,104,100,626
2021/3/4,Y58,NLO,111AF1,37,48,412
2021/3/4,Y60,NLO,111AF4,112,108,936
2021/3/4,Y62,RX7,111AF8,567,546,4973
2021/3/4,Y56,NLO,111AG5,85,109,873
2021/3/4,Y61,Y00415,111AG7,46,32,649
2021/3/4,Y61,NVE,111AG8,108,79,721
2021/3/4,Y59,RYE,111AG9,196,107,1586
2021/3/4,Y58,NLO,111AH1,93,66,749
2021/3/4,Y58,NTP,111AH2,54,53,319
2021/3/4,Y61,NVE,111AH4,137,124,920
2021/3/4,Y56,RRU,111AH5,135,188,1929
2021/3/4,Y61,NTP,111AH7,131,82,738
2021/3/4,Y58,NQW,111AH8,45,17,405
2021/3/4,Y59,RYE,111AH9,156,75,1604
2021/3/4,Y59,NTP,111AI2,57,90,504
2021/3/4,Y61,Y00415,111AI3,10,11,179
2021/3/4,Y58,RDY,111AI4,74,58,598
2021/3/4,Y58,NQW,111AI6,116,58,839
2021/3/4,Y60,RYA,111AI8,503,378,3791
2021/3/4,Y59,RYD,111AI9,384,406,2841
2021/3/4,Y56,RRU,111AJ1,108,178,1502
2021/3/5,Y63,RX6,111AA1,271,211,2562
2021/3/5,Y60,NNJ,111AA2,86,41,601
2021/3/5,Y60,NNJ,111AA4,104,22,906
2021/3/5,Y60,NNJ,111AA5,110,36,1039
2021/3/5,Y59,R1F,111AA6,23,36,238
2021/3/5,Y61,Y00415,111AB2,64,46,883
2021/3/5,Y61,Y00415,111AC5,55,48,808
2021/3/5,Y60,NNJ,111AC6,82,51,596
2021/3/5,Y61,NNJ,111AC7,24,25,251
2021/3/5,Y60,NNJ,111AC8,101,42,861
2021/3/5,Y56,NKB,111AD5,115,165,1151
2021/3/5,Y56,RRU,111AD7,111,202,1672
2021/3/5,Y63,RX8,111AD9,452,558,4299
2021/3/5,Y58,NTP,111AE7,107,84,635
2021/3/5,Y58,NLO,111AF1,31,36,241
2021/3/5,Y60,NLO,111AF4,81,73,568
2021/3/5,Y62,RX7,111AF8,584,532,5388
2021/3/5,Y56,NLO,111AG5,60,42,620
2021/3/5,Y61,Y00415,111AG7,42,39,765
2021/3/5,Y61,NVE,111AG8,114,63,769
2021/3/5,Y59,RYE,111AG9,200,145,1832
2021/3/5,Y58,NLO,111AH1,57,72,516
2021/3/5,Y58,NTP,111AH2,44,34,320
2021/3/5,Y61,NVE,111AH4,99,123,987
2021/3/5,Y56,RRU,111AH5,117,234,2033
2021/3/5,Y61,NTP,111AH7,117,95,750
2021/3/5,Y58,NQW,111AH8,48,21,413
2021/3/5,Y59,RYE,111AH9,138,67,1506
2021/3/5,Y59,NTP,111AI2,72,83,593
2021/3/5,Y61,Y00415,111AI3,12,16,220
2021/3/5,Y58,RDY,111AI4,65,73,600
2021/3/5,Y58,NQW,111AI6,112,61,841
2021/3/5,Y60,RYA,111AI8,446,385,4063
2021/3/5,Y59,RYD,111AI9,374,393,2941
2021/3/5,Y56,RRU,111AJ1,130,198,1784
2021/3/6,Y63,RX6,111AA1,432,306,4122
2021/3/6,Y60,NNJ,111AA2,81,38,985
2021/3/6,Y60,NNJ,111AA4,138,29,1412
2021/3/6,Y60,NNJ,111AA5,167,60,1600
2021/3/6,Y59,R1F,111AA6,33,44,305
2021/3/6,Y61,Y00415,111AB2,103,56,1447
2021/3/6,Y61,Y00415,111AC5,100,72,1314
2021/3/6,Y60,NNJ,111AC6,93,66,970
2021/3/6,Y61,NNJ,111AC7,27,23,339
2021/3/6,Y60,NNJ,111AC8,147,53,1478
2021/3/6,Y56,NKB,111AD5,124,209,1359
2021/3/6,Y56,RRU,111AD7,116,260,2009
2021/3/6,Y63,RX8,111AD9,586,790,6871
2021/3/6,Y58,NTP,111AE7,160,143,1148
2021/3/6,Y58,NLO,111AF1,54,63,838
2021/3/6,Y60,NLO,111AF4,121,94,1398
2021/3/6,Y62,RX7,111AF8,743,745,8383
2021/3/6,Y56,NLO,111AG5,89,103,1307
2021/3/6,Y61,Y00415,111AG7,45,31,911
2021/3/6,Y61,NVE,111AG8,156,75,1460
2021/3/6,Y59,RYE,111AG9,282,180,2937
2021/3/6,Y58,NLO,111AH1,97,58,1196
2021/3/6,Y58,NTP,111AH2,84,70,680
2021/3/6,Y61,NVE,111AH4,141,126,1572
2021/3/6,Y56,RRU,111AH5,138,232,2282
2021/3/6,Y61,NTP,111AH7,167,132,1335
2021/3/6,Y58,NQW,111AH8,48,40,740
2021/3/6,Y59,RYE,111AH9,196,121,2653
2021/3/6,Y59,NTP,111AI2,106,103,927
2021/3/6,Y61,Y00415,111AI3,21,20,406
2021/3/6,Y58,RDY,111AI4,96,68,1030
2021/3/6,Y58,NQW,111AI6,155,94,1778
2021/3/6,Y60,RYA,111AI8,550,450,5687
2021/3/6,Y59,RYD,111AI9,462,523,4667
2021/3/6,Y56,RRU,111AJ1,157,220,2053
2021/3/7,Y63,RX6,111AA1,439,324,3333
2021/3/7,Y60,NNJ,111AA2,98,36,721
2021/3/7,Y60,NNJ,111AA4,162,21,1208
2021/3/7,Y60,NNJ,111AA5,141,59,1325
2021/3/7,Y59,R1F,111AA6,38,38,258
2021/3/7,Y61,Y00415,111AB2,71,56,1161
2021/3/7,Y61,Y00415,111AC5,74,72,1127
2021/3/7,Y60,NNJ,111AC6,87,74,820
2021/3/7,Y61,NNJ,111AC7,27,17,267
2021/3/7,Y60,NNJ,111AC8,143,40,1139
2021/3/7,Y56,NKB,111AD5,110,190,1149
2021/3/7,Y56,RRU,111AD7,105,241,1684
2021/3/7,Y63,RX8,111AD9,629,858,6031
2021/3/7,Y58,NTP,111AE7,137,144,924
2021/3/7,Y58,NLO,111AF1,65,69,676
2021/3/7,Y60,NLO,111AF4,124,121,1147
2021/3/7,Y62,RX7,111AF8,782,716,6852
2021/3/7,Y56,NLO,111AG5,102,114,1126
2021/3/7,Y61,Y00415,111AG7,46,33,722
2021/3/7,Y61,NVE,111AG8,185,58,1159
2021/3/7,Y59,RYE,111AG9,299,156,2440
2021/3/7,Y58,NLO,111AH1,112,64,962
2021/3/7,Y58,NTP,111AH2,89,89,486
2021/3/7,Y61,NVE,111AH4,136,119,1275
2021/3/7,Y56,RRU,111AH5,111,211,1924
2021/3/7,Y61,NTP,111AH7,159,121,1022
2021/3/7,Y58,NQW,111AH8,54,34,586
2021/3/7,Y59,RYE,111AH9,193,98,2311
2021/3/7,Y59,NTP,111AI2,117,92,787
2021/3/7,Y61,Y00415,111AI3,20,17,298
2021/3/7,Y58,RDY,111AI4,110,83,867
2021/3/7,Y58,NQW,111AI6,153,86,1456
2021/3/7,Y60,RYA,111AI8,548,460,4932
2021/3/7,Y59,RYD,111AI9,454,533,3882
2021/3/7,Y56,RRU,111AJ1,136,181,1641
2021/3/8,Y63,RX6,111AA1,278,207,3010
2021/3/8,Y60,NNJ,111AA2,80,36,715
2021/3/8,Y60,NNJ,111AA4,118,24,1020
2021/3/8,Y60,NNJ,111AA5,129,52,1214
2021/3/8,Y59,R1F,111AA6,30,46,281
2021/3/8,Y61,Y00415,111AB2,78,64,1007
2021/3/8,Y61,Y00415,111AC5,62,73,845
2021/3/8,Y60,NNJ,111AC6,88,58,645
2021/3/8,Y61,NNJ,111AC7,25,24,273
2021/3/8,Y60,NNJ,111AC8,111,45,984
2021/3/8,Y56,NKB,111AD5,117,178,1082
2021/3/8,Y56,RRU,111AD7,127,236,1416
2021/3/8,Y63,RX8,111AD9,497,577,4686
2021/3/8,Y58,NTP,111AE7,118,102,659
2021/3/8,Y58,NLO,111AF1,40,67,446
2021/3/8,Y60,NLO,111AF4,108,72,898
2021/3/8,Y62,RX7,111AF8,584,630,5847
2021/3/8,Y56,NLO,111AG5,109,108,1053
2021/3/8,Y61,Y00415,111AG7,57,48,818
2021/3/8,Y61,NVE,111AG8,121,53,889
2021/3/8,Y59,RYE,111AG9,241,174,1896
2021/3/8,Y58,NLO,111AH1,74,89,829
2021/3/8,Y58,NTP,111AH2,81,59,409
2021/3/8,Y61,NVE,111AH4,121,118,1032
2021/3/8,Y56,RRU,111AH5,154,233,1920
2021/3/8,Y61,NTP,111AH7,129,96,814
2021/3/8,Y58,NQW,111AH8,56,22,432
2021/3/8,Y59,RYE,111AH9,156,103,1761
2021/3/8,Y59,NTP,111AI2,89,91,652
2021/3/8,Y61,Y00415,111AI3,11,17,239
2021/3/8,Y58,RDY,111AI4,72,66,668
2021/3/8,Y58,NQW,111AI6,119,62,910
2021/3/8,Y60,RYA,111AI8,542,431,4306
2021/3/8,Y59,RYD,111AI9,402,417,3222
2021/3/8,Y56,RRU,111AJ1,135,199,1634
2021/3/9,Y63,RX6,111AA1,315,240,2676
2021/3/9,Y60,NNJ,111AA2,99,48,603
2021/3/9,Y60,NNJ,111AA4,122,27,972
2021/3/9,Y60,NNJ,111AA5,115,43,941
2021/3/9,Y59,R1F,111AA6,23,39,253
2021/3/9,Y61,Y00415,111AB2,49,43,1024
2021/3/9,Y61,Y00415,111AC5,62,67,834
2021/3/9,Y60,NNJ,111AC6,68,50,576
2021/3/9,Y61,NNJ,111AC7,37,18,218
2021/3/9,Y60,NNJ,111AC8,95,42,920
2021/3/9,Y56,NKB,111AD5,125,170,1075
2021/3/9,Y56,RRU,111AD7,88,164,1113
2021/3/9,Y63,RX8,111AD9,484,543,4236
2021/3/9,Y58,NTP,111AE7,104,93,646
2021/3/9,Y58,NLO,111AF1,25,52,383
2021/3/9,Y60,NLO,111AF4,105,98,826
2021/3/9,Y62,RX7,111AF8,551,616,5226
2021/3/9,Y56,NLO,111AG5,88,75,981
2021/3/9,Y61,Y00415,111AG7,51,38,727
2021/3/9,Y61,NVE,111AG8,97,62,767
2021/3/9,Y59,RYE,111AG9,213,155,1626
2021/3/9,Y58,NLO,111AH1,70,82,683
2021/3/9,Y58,NTP,111AH2,47,22,336
2021/3/9,Y61,NVE,111AH4,98,105,931
2021/3/9,Y56,RRU,111AH5,110,223,1707
2021/3/9,Y61,NTP,111AH7,125,94,764
2021/3/9,Y58,NQW,111AH8,41,25,381
2021/3/9,Y59,RYE,111AH9,148,97,1560
2021/3/9,Y59,NTP,111AI2,72,73,539
2021/3/9,Y61,Y00415,111AI3,17,17,227
2021/3/9,Y58,RDY,111AI4,72,66,596
2021/3/9,Y58,NQW,111AI6,113,64,864
2021/3/9,Y60,RYA,111AI8,511,428,4109
2021/3/9,Y59,RYD,111AI9,322,403,3098
2021/3/9,Y56,RRU,111AJ1,97,166,1480
2021/3/10,Y63,RX6,111AA1,247,208,2808
2021/3/10,Y60,NNJ,111AA2,88,31,578
2021/3/10,Y60,NNJ,111AA4,102,20,987
2021/3/10,Y60,NNJ,111AA5,138,59,1203
2021/3/10,Y59,R1F,111AA6,35,37,241
2021/3/10,Y61,Y00415,111AB2,66,44,866
2021/3/10,Y61,Y00415,111AC5,53,52,736
2021/3/10,Y60,NNJ,111AC6,81,40,644
2021/3/10,Y61,NNJ,111AC7,35,13,231
2021/3/10,Y60,NNJ,111AC8,111,28,881
2021/3/10,Y56,NKB,111AD5,119,168,1057
2021/3/10,Y56,RRU,111AD7,100,194,1444
2021/3/10,Y63,RX8,111AD9,458,724,4377
2021/3/10,Y58,NTP,111AE7,92,92,650
2021/3/10,Y58,NLO,111AF1,38,45,428
2021/3/10,Y60,NLO,111AF4,108,89,871
2021/3/10,Y62,RX7,111AF8,627,555,5384
2021/3/10,Y56,NLO,111AG5,109,86,1008
2021/3/10,Y61,Y00415,111AG7,59,31,680
2021/3/10,Y61,NVE,111AG8,121,37,757
2021/3/10,Y59,RYE,111AG9,200,153,1701
2021/3/10,Y58,NLO,111AH1,96,80,790
2021/3/10,Y58,NTP,111AH2,63,58,361
2021/3/10,Y61,NVE,111AH4,110,101,917
2021/3/10,Y56,RRU,111AH5,153,234,1843
2021/3/10,Y61,NTP,111AH7,133,123,933
2021/3/10,Y58,NQW,111AH8,36,28,433
2021/3/10,Y59,RYE,111AH9,144,81,1627
2021/3/10,Y59,NTP,111AI2,72,80,568
2021/3/10,Y61,Y00415,111AI3,16,10,216
2021/3/10,Y58,RDY,111AI4,61,61,631
2021/3/10,Y58,NQW,111AI6,102,67,759
2021/3/10,Y60,RYA,111AI8,499,433,3837
2021/3/10,Y59,RYD,111AI9,330,397,2851
2021/3/10,Y56,RRU,111AJ1,125,170,1558
2021/3/11,Y63,RX6,111AA1,304,231,2748
2021/3/11,Y60,NNJ,111AA2,82,40,586
2021/3/11,Y60,NNJ,111AA4,98,20,829
2021/3/11,Y60,NNJ,111AA5,114,44,970
2021/3/11,Y59,R1F,111AA6,22,40,252
2021/3/11,Y61,Y00415,111AB2,55,46,768
2021/3/11,Y61,Y00415,111AC5,89,54,870
2021/3/11,Y60,NNJ,111AC6,78,50,553
2021/3/11,Y61,NNJ,111AC7,27,21,250
2021/3/11,Y60,NNJ,111AC8,105,31,948
2021/3/11,Y56,NKB,111AD5,120,148,924
2021/3/11,Y56,RRU,111AD7,113,201,1488
2021/3/11,Y63,RX8,111AD9,439,548,4371
2021/3/11,Y58,NTP,111AE7,87,96,600
2021/3/11,Y58,NLO,111AF1,42,63,414
2021/3/11,Y60,NLO,111AF4,110,91,884
2021/3/11,Y62,RX7,111AF8,617,546,5274
2021/3/11,Y56,NLO,111AG5,100,118,1040
2021/3/11,Y61,Y00415,111AG7,48,34,725
2021/3/11,Y61,NVE,111AG8,109,70,710
2021/3/11,Y59,RYE,111AG9,204,139,1752
2021/3/11,Y58,NLO,111AH1,81,68,702
2021/3/11,Y58,NTP,111AH2,54,56,355
2021/3/11,Y61,NVE,111AH4,112,112,755
2021/3/11,Y56,RRU,111AH5,138,245,1913
2021/3/11,Y61,NTP,111AH7,129,78,775
2021/3/11,Y58,NQW,111AH8,33,27,383
2021/3/11,Y59,RYE,111AH9,146,75,1644
2021/3/11,Y59,NTP,111AI2,64,62,499
2021/3/11,Y61,Y00415,111AI3,16,21,241
2021/3/11,Y58,RDY,111AI4,78,64,571
2021/3/11,Y58,NQW,111AI6,90,74,770
2021/3/11,Y60,RYA,111AI8,499,421,3942
2021/3/11,Y59,RYD,111AI9,333,435,3019
2021/3/11,Y56,RRU,111AJ1,129,179,1581
2021/3/12,Y63,RX6,111AA1,307,242,2971
2021/3/12,Y60,NNJ,111AA2,74,23,612
2021/3/12,Y60,NNJ,111AA4,104,24,877
2021/3/12,Y60,NNJ,111AA5,97,46,993
2021/3/12,Y59,R1F,111AA6,27,33,251
2021/3/12,Y61,Y00415,111AB2,73,46,1050
2021/3/12,Y61,Y00415,111AC5,85,43,962
2021/3/12,Y60,NNJ,111AC6,60,49,639
2021/3/12,Y61,NNJ,111AC7,32,23,283
2021/3/12,Y60,NNJ,111AC8,102,36,965
2021/3/12,Y56,NKB,111AD5,114,156,1071
2021/3/12,Y56,RRU,111AD7,95,179,1406
2021/3/12,Y63,RX8,111AD9,508,577,4520
2021/3/12,Y58,NTP,111AE7,80,81,661
2021/3/12,Y58,NLO,111AF1,28,57,455
2021/3/12,Y60,NLO,111AF4,107,99,875
2021/3/12,Y62,RX7,111AF8,530,483,5442
2021/3/12,Y56,NLO,111AG5,97,110,936
2021/3/12,Y61,Y00415,111AG7,52,33,752
2021/3/12,Y61,NVE,111AG8,133,65,872
2021/3/12,Y59,RYE,111AG9,222,149,1807
2021/3/12,Y58,NLO,111AH1,78,59,771
2021/3/12,Y58,NTP,111AH2,56,38,401
2021/3/12,Y61,NVE,111AH4,127,119,1015
2021/3/12,Y56,RRU,111AH5,136,202,1641
2021/3/12,Y61,NTP,111AH7,126,83,836
2021/3/12,Y58,NQW,111AH8,45,21,374
2021/3/12,Y59,RYE,111AH9,144,58,1652
2021/3/12,Y59,NTP,111AI2,75,73,621
2021/3/12,Y61,Y00415,111AI3,17,6,222
2021/3/12,Y58,RDY,111AI4,92,52,627
2021/3/12,Y58,NQW,111AI6,100,79,944
2021/3/12,Y60,RYA,111AI8,480,430,4142
2021/3/12,Y59,RYD,111AI9,344,446,3130
2021/3/12,Y56,RRU,111AJ1,126,194,1537
2021/3/13,Y63,RX6,111AA1,409,282,4111
2021/3/13,Y60,NNJ,111AA2,94,39,936
2021/3/13,Y60,NNJ,111AA4,132,25,1302
2021/3/13,Y60,NNJ,111AA5,133,83,1687
2021/3/13,Y59,R1F,111AA6,35,32,309
2021/3/13,Y61,Y00415,111AB2,88,63,1605
2021/3/13,Y61,Y00415,111AC5,89,64,1403
2021/3/13,Y60,NNJ,111AC6,116,90,1016
2021/3/13,Y61,NNJ,111AC7,20,19,331
2021/3/13,Y60,NNJ,111AC8,136,54,1500
2021/3/13,Y56,NKB,111AD5,124,228,1412
2021/3/13,Y56,RRU,111AD7,119,239,1925
2021/3/13,Y63,RX8,111AD9,599,813,6945
2021/3/13,Y58,NTP,111AE7,114,133,1218
2021/3/13,Y58,NLO,111AF1,52,63,876
2021/3/13,Y60,NLO,111AF4,154,115,1410
2021/3/13,Y62,RX7,111AF8,735,660,8953
2021/3/13,Y56,NLO,111AG5,129,127,1289
2021/3/13,Y61,Y00415,111AG7,51,37,962
2021/3/13,Y61,NVE,111AG8,176,90,1495
2021/3/13,Y59,RYE,111AG9,293,182,2955
2021/3/13,Y58,NLO,111AH1,120,67,1221
2021/3/13,Y58,NTP,111AH2,77,69,632
2021/3/13,Y61,NVE,111AH4,155,116,1566
2021/3/13,Y56,RRU,111AH5,145,234,2271
2021/3/13,Y61,NTP,111AH7,181,117,1358
2021/3/13,Y58,NQW,111AH8,86,33,765
2021/3/13,Y59,RYE,111AH9,242,129,2867
2021/3/13,Y59,NTP,111AI2,88,101,1050
2021/3/13,Y61,Y00415,111AI3,13,15,416
2021/3/13,Y58,RDY,111AI4,117,81,1097
2021/3/13,Y58,NQW,111AI6,159,113,1809
2021/3/13,Y60,RYA,111AI8,667,484,5866
2021/3/13,Y59,RYD,111AI9,510,572,4917
2021/3/13,Y56,RRU,111AJ1,148,205,2105
2021/3/14,Y63,RX6,111AA1,435,297,3253
2021/3/14,Y60,NNJ,111AA2,70,40,706
2021/3/14,Y60,NNJ,111AA4,108,22,1105
2021/3/14,Y60,NNJ,111AA5,126,74,1339
2021/3/14,Y59,R1F,111AA6,32,39,297
2021/3/14,Y61,Y00415,111AB2,88,58,1124
2021/3/14,Y61,Y00415,111AC5,66,60,1122
2021/3/14,Y60,NNJ,111AC6,63,71,744
2021/3/14,Y61,NNJ,111AC7,15,19,257
2021/3/14,Y60,NNJ,111AC8,122,47,1148
2021/3/14,Y56,NKB,111AD5,125,178,1075
2021/3/14,Y56,RRU,111AD7,139,244,1668
2021/3/14,Y63,RX8,111AD9,604,730,5800
2021/3/14,Y58,NTP,111AE7,132,109,891
2021/3/14,Y58,NLO,111AF1,57,39,692
2021/3/14,Y60,NLO,111AF4,122,113,1131
2021/3/14,Y62,RX7,111AF8,757,627,6797
2021/3/14,Y56,NLO,111AG5,110,132,1144
2021/3/14,Y61,Y00415,111AG7,45,28,672
2021/3/14,Y61,NVE,111AG8,161,79,1134
2021/3/14,Y59,RYE,111AG9,308,126,2417
2021/3/14,Y58,NLO,111AH1,107,81,1036
2021/3/14,Y58,NTP,111AH2,68,71,562
2021/3/14,Y61,NVE,111AH4,138,115,1242
2021/3/14,Y56,RRU,111AH5,161,238,1916
2021/3/14,Y61,NTP,111AH7,144,131,1013
2021/3/14,Y58,NQW,111AH8,60,23,652
2021/3/14,Y59,RYE,111AH9,263,122,2388
2021/3/14,Y59,NTP,111AI2,85,125,803
2021/3/14,Y61,Y00415,111AI3,17,14,268
2021/3/14,Y58,RDY,111AI4,110,76,863
2021/3/14,Y58,NQW,111AI6,126,85,1426
2021/3/14,Y60,RYA,111AI8,569,448,4676
2021/3/14,Y59,RYD,111AI9,469,480,3847
2021/3/14,Y56,RRU,111AJ1,146,174,1708
